source,event_time_raw,event_time_utc,event_time_epoch_ms,incident_type,location
fire,09/08/2026 16:02,2026-09-08T20:02:00Z,1788897720000,MED1,600 BURTON ST SE
police,09/08/2026 16:07,2026-09-08T20:07:00Z,1788898020000,STOP,BURTON ST SW / PALACE AVE SW
fire,09/08/2026 16:12,2026-09-08T20:12:00Z,1788898320000,MED1,2000 32ND ST SE
police,09/08/2026 16:12,2026-09-08T20:12:00Z,1788898320000,ASSIST,3800 CAMELOT DR SE
police,09/08/2026 16:17,2026-09-08T20:17:00Z,1788898620000,TAC,0 SUTTON ST SW
fire,09/08/2026 16:19,2026-09-08T20:19:00Z,1788898740000,MED1,900 MONROE AVE NW
police,09/08/2026 16:22,2026-09-08T20:22:00Z,1788898920000,LARC,1600 KALAMAZOO AVE SE
fire,09/08/2026 16:26,2026-09-08T20:26:00Z,1788899160000,MED1,400 S DIVISION AVE
fire,09/08/2026 16:28,2026-09-08T20:28:00Z,1788899280000,AOA,1400 FULLER AVE SE
police,09/08/2026 16:39,2026-09-08T20:39:00Z,1788899940000,MISC,100 COLRAIN ST SE
police,09/08/2026 16:41,2026-09-08T20:41:00Z,1788900060000,ASSIST,I-196 EB WO BUTTERWORTH
police,09/08/2026 16:43,2026-09-08T20:43:00Z,1788900180000,STOP,ALGER ST SE / (WO)MADISON AVE SE
police,09/08/2026 16:44,2026-09-08T20:44:00Z,1788900240000,SUSPICIOUS,2500 RICHMOND ST NW
fire,09/08/2026 16:46,2026-09-08T20:46:00Z,1788900360000,MED1,1300 QUARRY AVE NW
police,09/08/2026 16:53,2026-09-08T20:53:00Z,1788900780000,STOP,DEAN LAKE AVE NE / KNAPP ST NE
police,09/08/2026 16:58,2026-09-08T20:58:00Z,1788901080000,MISC,400 STORRS ST SE
fire,09/08/2026 17:00,2026-09-08T21:00:00Z,1788901200000,FIRESTRUC,300 LAFAYETTE AVE NE
police,09/08/2026 17:08,2026-09-08T21:08:00Z,1788901680000,ORDINANCE,600 ETHEL AVE SE
fire,09/08/2026 17:22,2026-09-08T21:22:00Z,1788902520000,CARBON,1600 SOUTHAMPTON DR SE
police,09/08/2026 17:25,2026-09-08T21:25:00Z,1788902700000,SUSPICIOUS,300 COMMERCE AVE SW
fire,09/08/2026 17:27,2026-09-08T21:27:00Z,1788902820000,MED1,300 COMMERCE AVE SW
police,09/08/2026 17:35,2026-09-08T21:35:00Z,1788903300000,DISO,100 MONROE CENTER ST NW
police,09/08/2026 17:38,2026-09-08T21:38:00Z,1788903480000,ASSIST,MONROE AVE NW / W FULTON ST
police,09/08/2026 17:47,2026-09-08T21:47:00Z,1788904020000,WARRANTP,600 BRIDGE ST NW
police,09/08/2026 17:57,2026-09-08T21:57:00Z,1788904620000,WELFARE,1100 CASS AVE SE
police,09/08/2026 18:05,2026-09-08T22:05:00Z,1788905100000,PDB,US-131 NB TO I-196 EB RAMP
fire,09/08/2026 18:06,2026-09-08T22:06:00Z,1788905160000,FIRESTRUC,900 LAKE MICHIGAN DR NW
police,09/08/2026 18:10,2026-09-08T22:10:00Z,1788905400000,SUSPICIOUS,2000 43RD ST SE
fire,09/08/2026 18:13,2026-09-08T22:13:00Z,1788905580000,MED2,LEONARD ST NE / N HAMPTON DR NE
police,09/08/2026 18:17,2026-09-08T22:17:00Z,1788905820000,FIGHT,0 FOUNTAIN ST NE
police,09/08/2026 18:18,2026-09-08T22:18:00Z,1788905880000,PDB,2200 LEONARD ST NE
fire,09/08/2026 18:24,2026-09-08T22:24:00Z,1788906240000,MED1,400 W FULTON ST
police,09/08/2026 18:27,2026-09-08T22:27:00Z,1788906420000,DOM,CANTON ST SW / S DIVISION AVE
police,09/08/2026 18:34,2026-09-08T22:34:00Z,1788906840000,ASSIST,US-131 NB TO DOWNTOWN RAMP
fire,09/08/2026 18:38,2026-09-08T22:38:00Z,1788907080000,MED1,CHERRY ST SE / MORRIS AVE SE
police,09/08/2026 18:41,2026-09-08T22:41:00Z,1788907260000,BROADCAST,CHERRY ST SE / MORRIS AVE SE
police,09/08/2026 18:45,2026-09-08T22:45:00Z,1788907500000,STOP,1200 PLAINFIELD AVE NE
police,09/08/2026 18:48,2026-09-08T22:48:00Z,1788907680000,THREAT,1400 EASTERN AVE SE
fire,09/08/2026 18:54,2026-09-08T22:54:00Z,1788908040000,MED1,1200 LEONARD ST NE
police,09/08/2026 18:54,2026-09-08T22:54:00Z,1788908040000,DOMA,800 DORCHESTER AVE SW
police,09/08/2026 18:57,2026-09-08T22:57:00Z,1788908220000,VEHI,200 CALKINS AVE SE
fire,09/08/2026 18:58,2026-09-08T22:58:00Z,1788908280000,MED1,KIRTLAND ST SW / S DIVISION AVE
police,09/08/2026 18:59,2026-09-08T22:59:00Z,1788908340000,SUSPICIOUS,1000 MICHIGAN ST NE
police,09/08/2026 18:59,2026-09-08T22:59:00Z,1788908340000,911U,200 JEFFERSON AVE SE
fire,09/08/2026 19:00,2026-09-08T23:00:00Z,1788908400000,MED1,1000 MICHIGAN ST NE
police,09/08/2026 19:01,2026-09-08T23:01:00Z,1788908460000,WELFARE,100 SHELDON AVE SE
police,09/08/2026 19:04,2026-09-08T23:04:00Z,1788908640000,MDOP,ALGER ST SE / S DIVISION AVE
police,09/08/2026 19:07,2026-09-08T23:07:00Z,1788908820000,PEACE,2500 NORMANDY DR SE
police,09/08/2026 19:14,2026-09-08T23:14:00Z,1788909240000,TRES,1400 HAMILTON AVE NW
police,09/08/2026 19:15,2026-09-08T23:15:00Z,1788909300000,SUSPICIOUS,BATES ST SE / NELAND AVE SE
police,09/08/2026 19:26,2026-09-08T23:26:00Z,1788909960000,STOP,400 S DIVISION AVE
fire,09/08/2026 19:28,2026-09-08T23:28:00Z,1788910080000,MED2,900 VIRGINIA ST SE
police,09/08/2026 19:30,2026-09-08T23:30:00Z,1788910200000,WARRANTA,700 S DIVISION AVE
police,09/08/2026 19:31,2026-09-08T23:31:00Z,1788910260000,BARK,1100 CRESCENT ST NE
fire,09/08/2026 19:35,2026-09-08T23:35:00Z,1788910500000,FIREALARM,0 HOME ST SE
fire,09/08/2026 19:36,2026-09-08T23:36:00Z,1788910560000,MED1,1400 FULLER AVE SE
fire,09/08/2026 19:46,2026-09-08T23:46:00Z,1788911160000,MED2,1000 28TH ST SE
fire,09/08/2026 19:49,2026-09-08T23:49:00Z,1788911340000,MED1,1500 LINWOOD ST SE
police,09/08/2026 19:49,2026-09-08T23:49:00Z,1788911340000,STOP,LEONARD UNDER US-131
police,09/08/2026 19:50,2026-09-08T23:50:00Z,1788911400000,DISO,300 COMMERCE AVE SW
police,09/08/2026 19:56,2026-09-08T23:56:00Z,1788911760000,DISO,2400 NORMANDY DR SE
police,09/08/2026 20:24,2026-09-09T00:24:00Z,1788913440000,CHILD,KALAMAZOO AVE SE / TEMPLE ST SE
police,09/08/2026 20:26,2026-09-09T00:26:00Z,1788913560000,DOMA,1000 EASTERN AVE SE
police,09/08/2026 20:26,2026-09-09T00:26:00Z,1788913560000,FIGHT,MASON ST NE / BAYOU CT NE
police,09/08/2026 20:31,2026-09-09T00:31:00Z,1788913860000,ALARM,400 S DIVISION AVE
police,09/08/2026 20:48,2026-09-09T00:48:00Z,1788914880000,TRES,300 BRIDGE ST NW
police,09/08/2026 20:49,2026-09-09T00:49:00Z,1788914940000,WELFARE,300 S DIVISION AVE
fire,09/08/2026 20:53,2026-09-09T00:53:00Z,1788915180000,MED1,1000 EDISON AVE NW
police,09/08/2026 21:02,2026-09-09T01:02:00Z,1788915720000,SUICIDETH,300 COMMERCE AVE SW
police,09/08/2026 21:02,2026-09-09T01:02:00Z,1788915720000,DOM,800 RICHMOND ST NW
fire,09/08/2026 21:09,2026-09-09T01:09:00Z,1788916140000,AOA,0 DELAWARE ST SW
fire,09/08/2026 21:12,2026-09-09T01:12:00Z,1788916320000,MED1,600 CESAR E CHAVEZ AVE SW
fire,09/08/2026 21:13,2026-09-09T01:13:00Z,1788916380000,MED2,300 COMMERCE AVE SW
fire,09/08/2026 21:14,2026-09-09T01:14:00Z,1788916440000,MED1,500 EASTERN AVE SE
police,09/08/2026 21:15,2026-09-09T01:15:00Z,1788916500000,ASLTW,10TH ST NW / SCRIBNER AVE NW
police,09/08/2026 21:16,2026-09-09T01:16:00Z,1788916560000,SHOTS,900 FRONT AVE NW
fire,09/08/2026 21:20,2026-09-09T01:20:00Z,1788916800000,MED1,2100 NELSON AVE SE
fire,09/08/2026 21:23,2026-09-09T01:23:00Z,1788916980000,MED1,MICHIGAN ST NW / OTTAWA AVE NW
police,09/08/2026 21:25,2026-09-09T01:25:00Z,1788917100000,PD,I-196 WB EO OTTAWA
fire,09/08/2026 21:35,2026-09-09T01:35:00Z,1788917700000,MED1,900 BURTON ST SE
police,09/08/2026 21:38,2026-09-09T01:38:00Z,1788917880000,DOM,1700 MARTIN AVE SE
police,09/08/2026 21:47,2026-09-09T01:47:00Z,1788918420000,TRES,800 MARTIN LUTHER KING JR ST SE
fire,09/08/2026 21:50,2026-09-09T01:50:00Z,1788918600000,MED1,1400 BUTTERWORTH ST SW
police,09/08/2026 21:51,2026-09-09T01:51:00Z,1788918660000,NOISE,900 MUSKEGON AVE NW
police,09/08/2026 21:53,2026-09-09T01:53:00Z,1788918780000,PD,US-131 NB AT CHERRY
fire,09/08/2026 21:59,2026-09-09T01:59:00Z,1788919140000,MED2,I-96 WB EO LEONARD
police,09/08/2026 21:59,2026-09-09T01:59:00Z,1788919140000,UNKACC,I-96 WB EO LEONARD
fire,09/08/2026 22:05,2026-09-09T02:05:00Z,1788919500000,AOA,US-131 NB AT CHERRY
police,09/08/2026 22:15,2026-09-09T02:15:00Z,1788920100000,SUSPICIOUS,4300 WEYMOUTH DR SE
police,09/08/2026 22:25,2026-09-09T02:25:00Z,1788920700000,DOM,1000 DREXEL DR NE
police,09/08/2026 22:54,2026-09-09T02:54:00Z,1788922440000,SUSPICIOUS,400 SPENCER ST NE
fire,09/08/2026 22:55,2026-09-09T02:55:00Z,1788922500000,MED2,400 SPENCER ST NE
fire,09/08/2026 22:55,2026-09-09T02:55:00Z,1788922500000,CARBON,700 BATES ST SE
fire,09/08/2026 22:57,2026-09-09T02:57:00Z,1788922620000,MED2,LEONARD ST NE / PLAINFIELD AVE NE
police,09/08/2026 22:58,2026-09-09T02:58:00Z,1788922680000,UNKACC,LEONARD ST NE / PLAINFIELD AVE NE
fire,09/08/2026 23:00,2026-09-09T03:00:00Z,1788922800000,MED1,CHERRY ST SW / OTTAWA AVE SW
fire,09/08/2026 23:02,2026-09-09T03:02:00Z,1788922920000,MED2,700 LEONARD ST NW
police,09/08/2026 23:02,2026-09-09T03:02:00Z,1788922920000,DOMA,CENTURY AVE SW / GRAHAM ST SW
police,09/08/2026 23:03,2026-09-09T03:03:00Z,1788922980000,ASLTW,700 LEONARD ST NW
police,09/08/2026 23:09,2026-09-09T03:09:00Z,1788923340000,TRANSP,1000 E JAMES ST
police,09/08/2026 23:10,2026-09-09T03:10:00Z,1788923400000,TRES,0 JEFFERSON AVE SE
fire,09/08/2026 23:14,2026-09-09T03:14:00Z,1788923640000,MED2,0 DELAWARE ST SW
fire,09/08/2026 23:14,2026-09-09T03:14:00Z,1788923640000,MED1,100 SHELDON AVE SE
police,09/08/2026 23:40,2026-09-09T03:40:00Z,1788925200000,SUICIDETH,0 COLLEGE AVE SE
fire,09/08/2026 23:41,2026-09-09T03:41:00Z,1788925260000,MED1,500 HOUSEMAN AVE NE
fire,09/08/2026 23:43,2026-09-09T03:43:00Z,1788925380000,MED2,100 STRAIGHT AVE NW
police,09/08/2026 23:49,2026-09-09T03:49:00Z,1788925740000,ASSIST,100 STRAIGHT AVE NW
police,09/08/2026 23:54,2026-09-09T03:54:00Z,1788926040000,STOP,EDNA ST SE / EASTERN AVE SE
police,09/09/2026 00:00,2026-09-09T04:00:00Z,1788926400000,STOP,CADWELL AVE NW / BRIDGE ST NW
fire,09/09/2026 00:05,2026-09-09T04:05:00Z,1788926700000,MED1,2900 MARSHALL AVE SE
police,09/09/2026 00:09,2026-09-09T04:09:00Z,1788926940000,STOP,GRIGGS ST SE / FRANCIS AVE SE
police,09/09/2026 00:10,2026-09-09T04:10:00Z,1788927000000,STOP,2200 KALAMAZOO AVE SE
police,09/09/2026 00:13,2026-09-09T04:13:00Z,1788927180000,STOP,IONIA AVE SW / CHERRY ST SW
police,09/09/2026 00:14,2026-09-09T04:14:00Z,1788927240000,STOP,28TH ST SE / JEFFERSON DR SE
police,09/09/2026 00:23,2026-09-09T04:23:00Z,1788927780000,STOP,2500 S DIVISION AVE
police,09/09/2026 00:25,2026-09-09T04:25:00Z,1788927900000,STOP,800 WATSON ST SW
police,09/09/2026 00:36,2026-09-09T04:36:00Z,1788928560000,DISO,500 LAFAYETTE AVE NE
police,09/09/2026 00:38,2026-09-09T04:38:00Z,1788928680000,STOP,S DIVISION AVE / DETROIT ST SW
fire,09/09/2026 00:39,2026-09-09T04:39:00Z,1788928740000,WIRE,WHITE AVE NW / LEONARD ST NW
police,09/09/2026 00:39,2026-09-09T04:39:00Z,1788928740000,ASSIST,100 SHELDON AVE SE
police,09/09/2026 00:40,2026-09-09T04:40:00Z,1788928800000,DOM,800 LAFAYETTE AVE SE
police,09/09/2026 00:52,2026-09-09T04:52:00Z,1788929520000,911U,100 MEERSE ST SE
police,09/09/2026 00:53,2026-09-09T04:53:00Z,1788929580000,STOP,DORCHESTER AVE SW / CURVE ST SW
fire,09/09/2026 00:58,2026-09-09T04:58:00Z,1788929880000,MED1,1400 BECKWITH VIEW AVE NE
police,09/09/2026 00:58,2026-09-09T04:58:00Z,1788929880000,STOP,DORCHESTER AVE SW / CURVE ST SW
police,09/09/2026 01:01,2026-09-09T05:01:00Z,1788930060000,WARRANTA,1300 BALL AVE NE
police,09/09/2026 01:22,2026-09-09T05:22:00Z,1788931320000,STOP,MARSHALL AVE SE / LARAWAY PLZ SE
police,09/09/2026 01:23,2026-09-09T05:23:00Z,1788931380000,TRANSP,600 N CEDAR ST
police,09/09/2026 01:24,2026-09-09T05:24:00Z,1788931440000,TRANSP,100 68TH AVE
police,09/09/2026 01:28,2026-09-09T05:28:00Z,1788931680000,WELFARE,700 BURTON ST SE
police,09/09/2026 01:30,2026-09-09T05:30:00Z,1788931800000,STOP,MARSHALL AVE SE / LARAWAY PLZ SE
police,09/09/2026 01:52,2026-09-09T05:52:00Z,1788933120000,SUSPICIOUS,EASTERN AVE SE / HANCOCK ALY SE
police,09/09/2026 01:59,2026-09-09T05:59:00Z,1788933540000,STOP,IONIA AVE SW / LOGAN ST SW
police,09/09/2026 02:05,2026-09-09T06:05:00Z,1788933900000,PARKING,1500 KALAMAZOO AVE SE
police,09/09/2026 02:06,2026-09-09T06:06:00Z,1788933960000,NOISE,4300 NORMAN DR SE
fire,09/09/2026 02:10,2026-09-09T06:10:00Z,1788934200000,MED2,300 MARTIN LUTHER KING JR ST SE
police,09/09/2026 02:17,2026-09-09T06:17:00Z,1788934620000,STOP,FULLER AVE NE / SWEET ST NE
police,09/09/2026 02:24,2026-09-09T06:24:00Z,1788935040000,WELFARE,US-131 NB TO HALL RAMP
police,09/09/2026 02:33,2026-09-09T06:33:00Z,1788935580000,STOP,MARTIN LUTHER KING JR ST SE / EASTERN AVE SE
police,09/09/2026 02:42,2026-09-09T06:42:00Z,1788936120000,911U,800 LAFAYETTE AVE SE
police,09/09/2026 02:51,2026-09-09T06:51:00Z,1788936660000,STOP,FULLER AVE NE / SWEET ST NE
police,09/09/2026 03:01,2026-09-09T07:01:00Z,1788937260000,PARKING,200 (BLK) PALMER ST NE
police,09/09/2026 03:06,2026-09-09T07:06:00Z,1788937560000,HARASS,200 NATIONAL AVE SW
police,09/09/2026 03:07,2026-09-09T07:07:00Z,1788937620000,STOP,ALGER ST SE / FRANCIS AVE SE
police,09/09/2026 03:10,2026-09-09T07:10:00Z,1788937800000,ASSIST,LAFAYETTE AVE SE / WEALTHY ST SE
police,09/09/2026 03:12,2026-09-09T07:12:00Z,1788937920000,ALARM,2400 28TH ST SE
police,09/09/2026 03:21,2026-09-09T07:21:00Z,1788938460000,ALARM,2600 BURRITT ST NW
police,09/09/2026 03:22,2026-09-09T07:22:00Z,1788938520000,STOP,WEALTHY ST SE / PARIS AVE SE
police,09/09/2026 03:27,2026-09-09T07:27:00Z,1788938820000,STOP,FULLER AVE NE / I-196 FWY
police,09/09/2026 03:30,2026-09-09T07:30:00Z,1788939000000,WELFARE,900 CALIFORNIA ST NW
police,09/09/2026 03:46,2026-09-09T07:46:00Z,1788939960000,STOP,900 FAIRVIEW AVE NE
police,09/09/2026 03:51,2026-09-09T07:51:00Z,1788940260000,ALARM,1100 MICHIGAN ST NE
police,09/09/2026 03:59,2026-09-09T07:59:00Z,1788940740000,WARRANTA,E FULTON ST / COLLEGE AVE NE
fire,09/09/2026 04:04,2026-09-09T08:04:00Z,1788941040000,MED1,4200 NORMAN DR SE
police,09/09/2026 04:06,2026-09-09T08:06:00Z,1788941160000,STOP,DELAWARE ST SE / LAFAYETTE AVE SE
police,09/09/2026 04:09,2026-09-09T08:09:00Z,1788941340000,TRES,200 JEFFERSON AVE SE
police,09/09/2026 04:14,2026-09-09T08:14:00Z,1788941640000,DOM,0 OTTAWA AVE NW
police,09/09/2026 04:18,2026-09-09T08:18:00Z,1788941880000,ALARM,2100 ROSEWOOD AVE SE
fire,09/09/2026 04:54,2026-09-09T08:54:00Z,1788944040000,MED2,100 MARTIN LUTHER KING JR ST SW
fire,09/09/2026 05:22,2026-09-09T09:22:00Z,1788945720000,MED1,0 COMMERCE AVE SW-RAMP
fire,09/09/2026 05:41,2026-09-09T09:41:00Z,1788946860000,MED1,4100 OAK PARK DR SE
police,09/09/2026 05:50,2026-09-09T09:50:00Z,1788947400000,STOP,WEALTHY ST SW / US-131 FWY
police,09/09/2026 06:39,2026-09-09T10:39:00Z,1788950340000,MDOP,500 MAYNARD AVE NW
police,09/09/2026 06:40,2026-09-09T10:40:00Z,1788950400000,LARC,3100 PEREGRINE DR NE
police,09/09/2026 06:50,2026-09-09T10:50:00Z,1788951000000,PDHR,LEONARD OVER I-96
police,09/09/2026 06:55,2026-09-09T10:55:00Z,1788951300000,PD,I-196 EB WO LANE
fire,09/09/2026 07:00,2026-09-09T11:00:00Z,1788951600000,MED1,700 DELAWARE ST SE
police,09/09/2026 07:19,2026-09-09T11:19:00Z,1788952740000,DISO,1100 S DIVISION AVE
fire,09/09/2026 07:20,2026-09-09T11:20:00Z,1788952800000,MED2,1000 1ST ST NW
police,09/09/2026 07:20,2026-09-09T11:20:00Z,1788952800000,UNKACC,1000 1ST ST NW
fire,09/09/2026 07:22,2026-09-09T11:22:00Z,1788952920000,FIREALARM,900 BRISTOL AVE NW
fire,09/09/2026 07:58,2026-09-09T11:58:00Z,1788955080000,MED1,900 TAMARACK AVE NW
fire,09/09/2026 08:00,2026-09-09T12:00:00Z,1788955200000,FIREALARM,900 SIBLEY ST NW
police,09/09/2026 08:01,2026-09-09T12:01:00Z,1788955260000,ASLT,200 MONROE AVE NW
police,09/09/2026 08:10,2026-09-09T12:10:00Z,1788955800000,PD,ELLIOTT ST SE / BLAINE AVE SE
fire,09/09/2026 08:12,2026-09-09T12:12:00Z,1788955920000,AOA,2300 OAK INDUSTRIAL DR NE
fire,09/09/2026 08:16,2026-09-09T12:16:00Z,1788956160000,MED2,400 MICHIGAN ST NE
police,09/09/2026 08:16,2026-09-09T12:16:00Z,1788956160000,DOMA,400 MICHIGAN ST NE
police,09/09/2026 08:25,2026-09-09T12:25:00Z,1788956700000,TRES,300 S DIVISION AVE
police,09/09/2026 08:25,2026-09-09T12:25:00Z,1788956700000,PD,I-196 WB AT COLLEGE
police,09/09/2026 08:28,2026-09-09T12:28:00Z,1788956880000,STOP,KALAMAZOO AVE SE / JOHNSTON ST SE
police,09/09/2026 08:34,2026-09-09T12:34:00Z,1788957240000,TRES,1500 LAKE DR SE
police,09/09/2026 08:36,2026-09-09T12:36:00Z,1788957360000,MDOP,1000 EAST BELTLINE AVE NE
police,09/09/2026 08:37,2026-09-09T12:37:00Z,1788957420000,ASLT,SEWARD AVE NW / BRIDGE ST NW
police,09/09/2026 08:47,2026-09-09T12:47:00Z,1788958020000,ASLT,900 FRONT AVE NW
police,09/09/2026 08:49,2026-09-09T12:49:00Z,1788958140000,FIGHT,1200 MADISON AVE SE
police,09/09/2026 09:13,2026-09-09T13:13:00Z,1788959580000,PD,US-131 NB NO PEARL
police,09/09/2026 09:16,2026-09-09T13:16:00Z,1788959760000,VEHI,600 LEONARD ST NW
fire,09/09/2026 09:32,2026-09-09T13:32:00Z,1788960720000,FIREALARM,900 SIBLEY ST NW
police,09/09/2026 09:54,2026-09-09T13:54:00Z,1788962040000,TRES,1000 WEALTHY ST SE
fire,09/09/2026 09:55,2026-09-09T13:55:00Z,1788962100000,MED2,600 BRIDGE ST NW
police,09/09/2026 09:59,2026-09-09T13:59:00Z,1788962340000,PD,US-131 NB TO DOWNTOWN RAMP
police,09/09/2026 10:06,2026-09-09T14:06:00Z,1788962760000,PIHR,1100 CESAR E CHAVEZ AVE SW
police,09/09/2026 10:07,2026-09-09T14:07:00Z,1788962820000,PD,S DIVISION AVE / WEALTHY ST SW
police,09/09/2026 10:08,2026-09-09T14:08:00Z,1788962880000,WELFARE,1400 MORGAN ST NW
police,09/09/2026 10:08,2026-09-09T14:08:00Z,1788962880000,DOM,2100 SHANGRAI LA DR SE
fire,09/09/2026 10:11,2026-09-09T14:11:00Z,1788963060000,MED2,300 S DIVISION AVE
police,09/09/2026 10:16,2026-09-09T14:16:00Z,1788963360000,ASLT,S DIVISION AVE / MCCONNELL ST SW
police,09/09/2026 10:19,2026-09-09T14:19:00Z,1788963540000,ABAND,700 1ST ST NW
police,09/09/2026 10:28,2026-09-09T14:28:00Z,1788964080000,ASSIST,I-196 EB EO LAKE MICHIGAN
fire,09/09/2026 10:29,2026-09-09T14:29:00Z,1788964140000,MED1,200 IONIA AVE SW
police,09/09/2026 10:35,2026-09-09T14:35:00Z,1788964500000,MISC,900 UNION AVE SE
police,09/09/2026 10:41,2026-09-09T14:41:00Z,1788964860000,SUICIDETH,700 MADISON AVE SE
fire,09/09/2026 11:01,2026-09-09T15:01:00Z,1788966060000,MED1,300 COMMERCE AVE SW
police,09/09/2026 11:02,2026-09-09T15:02:00Z,1788966120000,STOP,100 LIBRARY ST NE
police,09/09/2026 11:10,2026-09-09T15:10:00Z,1788966600000,WELFARE,1000 EASTERN AVE SE
police,09/09/2026 11:10,2026-09-09T15:10:00Z,1788966600000,LARC,700 W FULTON ST
police,09/09/2026 11:14,2026-09-09T15:14:00Z,1788966840000,ABAND,0 QUIMBY ST NE
police,09/09/2026 11:14,2026-09-09T15:14:00Z,1788966840000,DOM,2000 28TH ST SE
fire,09/09/2026 11:15,2026-09-09T15:15:00Z,1788966900000,MED1,800 7TH ST NW
fire,09/09/2026 11:21,2026-09-09T15:21:00Z,1788967260000,MED1,1500 E FULTON ST
fire,09/09/2026 11:24,2026-09-09T15:24:00Z,1788967440000,MED2,700 PARKWOOD ST NE
police,09/09/2026 11:25,2026-09-09T15:25:00Z,1788967500000,TRES,0 MONROE CENTER ST NW
police,09/09/2026 11:29,2026-09-09T15:29:00Z,1788967740000,DOMA,500 MAYNARD AVE NW
police,09/09/2026 11:31,2026-09-09T15:31:00Z,1788967860000,PD,RADCLIFF AVE SE / 28TH ST SE
police,09/09/2026 11:43,2026-09-09T15:43:00Z,1788968580000,STOP,2200 GORDON ST NW
police,09/09/2026 11:44,2026-09-09T15:44:00Z,1788968640000,STOP,PLAINFIELD AVE NE / LEONARD ST NE
police,09/09/2026 11:45,2026-09-09T15:45:00Z,1788968700000,STOP,FOUNTAIN ST NW / IONIA AVE NW
police,09/09/2026 11:46,2026-09-09T15:46:00Z,1788968760000,ABAND,900 WOOLSEY DR SW
police,09/09/2026 12:03,2026-09-09T16:03:00Z,1788969780000,RECOVERY,COIT AVE NE / COLFAX ST NE
police,09/09/2026 12:04,2026-09-09T16:04:00Z,1788969840000,TRES,3200 SOFT WATER LAKE DR NE
police,09/09/2026 12:07,2026-09-09T16:07:00Z,1788970020000,RECOVERY,COIT AVE NE / COLFAX ST NE
police,09/09/2026 12:11,2026-09-09T16:11:00Z,1788970260000,TRES,700 28TH ST SE
police,09/09/2026 12:16,2026-09-09T16:16:00Z,1788970560000,DOM,3200 PLAINFIELD AVE NE
police,09/09/2026 12:21,2026-09-09T16:21:00Z,1788970860000,DISO,1900 BRIDGE ST NW
fire,09/09/2026 12:27,2026-09-09T16:27:00Z,1788971220000,MED2,100 JEFFERSON AVE SE
police,09/09/2026 12:32,2026-09-09T16:32:00Z,1788971520000,STOP,TURNER AVE NW / LEONARD ST NW
police,09/09/2026 12:41,2026-09-09T16:41:00Z,1788972060000,PDB,EAST BELTLINE AVE SE / BURTON ST SE
fire,09/09/2026 12:45,2026-09-09T16:45:00Z,1788972300000,MED1,900 11TH ST NW
police,09/09/2026 12:49,2026-09-09T16:49:00Z,1788972540000,DISO,400 CHERRY ST SE
police,09/09/2026 12:50,2026-09-09T16:50:00Z,1788972600000,ASSIST,I-196 WB TO COLLEGE RAMP
police,09/09/2026 12:57,2026-09-09T16:57:00Z,1788973020000,WELFARE,200 CESAR E CHAVEZ AVE SW
fire,09/09/2026 13:08,2026-09-09T17:08:00Z,1788973680000,FIRESTRUC,1000 LEFFINGWELL AVE NE
police,09/09/2026 13:10,2026-09-09T17:10:00Z,1788973800000,ROBAP,300 IONIA AVE SW
police,09/09/2026 13:11,2026-09-09T17:11:00Z,1788973860000,DISO,400 LEONARD ST NW
fire,09/09/2026 13:16,2026-09-09T17:16:00Z,1788974160000,FIREALARM,1700 PLAINFIELD AVE NE
police,09/09/2026 13:20,2026-09-09T17:20:00Z,1788974400000,FI,2900 MARSHALL AVE SE
police,09/09/2026 13:22,2026-09-09T17:22:00Z,1788974520000,PD,US-131 NB AT PEARL
police,09/09/2026 13:31,2026-09-09T17:31:00Z,1788975060000,PD,3100 PLAINFIELD AVE NE
police,09/09/2026 13:32,2026-09-09T17:32:00Z,1788975120000,DISO,200 BURR OAK ST NE
police,09/09/2026 13:33,2026-09-09T17:33:00Z,1788975180000,DISO,1400 FULLER AVE SE
police,09/09/2026 13:35,2026-09-09T17:35:00Z,1788975300000,DOM,300 PROSPECT AVE SE
police,09/09/2026 13:43,2026-09-09T17:43:00Z,1788975780000,WELFARE,600 CROFTON ST SW
police,09/09/2026 13:45,2026-09-09T17:45:00Z,1788975900000,STOP,800 28TH ST SE
police,09/09/2026 13:46,2026-09-09T17:46:00Z,1788975960000,WELFARE,10TH ST NW / TAMARACK AVE NW
police,09/09/2026 13:56,2026-09-09T17:56:00Z,1788976560000,TRES,400 IONIA AVE SW
fire,09/09/2026 14:02,2026-09-09T18:02:00Z,1788976920000,MED0,28TH ST SE / CHAMBERLAIN AVE SE
police,09/09/2026 14:02,2026-09-09T18:02:00Z,1788976920000,PI,28TH ST SE / CHAMBERLAIN AVE SE
fire,09/09/2026 14:15,2026-09-09T18:15:00Z,1788977700000,MED1,1700 LEONARD ST NE
police,09/09/2026 14:20,2026-09-09T18:20:00Z,1788978000000,LOSTFOUND,200 W FULTON ST
police,09/09/2026 14:24,2026-09-09T18:24:00Z,1788978240000,DISO,2000 EAST BELTLINE AVE NE
police,09/09/2026 14:28,2026-09-09T18:28:00Z,1788978480000,SHOTS,700 OAKDALE ST SE
fire,09/09/2026 14:40,2026-09-09T18:40:00Z,1788979200000,AOA,200 DALE ST NE
police,09/09/2026 14:47,2026-09-09T18:47:00Z,1788979620000,DOM,1200 MUSKEGON AVE NW
